Date,Close,Open,High,Low,RSI_14,RSI_Signal,side,cost/proceeds,trade_volume,shares,value
2021-05-17 11:30:00-04:00,414.69000244140625,414.2099914550781,414.7900085449219,413.8399963378906,52.67811483724911,0.0,hold,,,100.0,
2021-05-17 12:30:00-04:00,414.0199890136719,414.67999267578125,415.1199951171875,413.7200012207031,50.362786570826266,0.0,hold,,,100.0,
2021-05-17 13:30:00-04:00,414.54998779296875,414.010009765625,414.6400146484375,413.3599853515625,52.15422540830404,0.0,hold,,,100.0,
2021-05-17 14:30:00-04:00,414.95001220703125,414.55938720703125,415.70001220703125,414.15008544921875,53.517795971014586,0.0,hold,,,100.0,
2021-05-17 15:30:00-04:00,415.5400085449219,414.9599914550781,415.6300048828125,414.7699890136719,55.530783154194715,0.0,hold,,,100.0,
2021-05-18 09:30:00-04:00,415.7699890136719,415.79998779296875,416.05999755859375,414.4599914550781,56.32477451156516,0.0,hold,,,100.0,
2021-05-18 10:30:00-04:00,415.5199890136719,415.7699890136719,415.9800109863281,415.2699890136719,55.17157249377814,0.0,hold,,,100.0,
2021-05-18 11:30:00-04:00,415.4118957519531,415.5199890136719,415.5799865722656,414.75,54.65056510129276,0.0,hold,,,100.0,
2021-05-18 12:30:00-04:00,415.5249938964844,415.375,415.57000732421875,414.9599914550781,55.128034081287566,0.0,hold,,,100.0,
2021-05-18 13:30:00-04:00,414.4100036621094,415.5400085449219,415.5899963378906,414.3299865722656,49.58527186512173,0.0,hold,,,100.0,
2021-05-18 14:30:00-04:00,414.2699890136719,414.3999938964844,414.5,413.1000061035156,48.92010861148045,0.0,hold,,,100.0,
2021-05-18 15:30:00-04:00,411.9800109863281,414.2799987792969,414.5899963378906,411.7699890136719,39.5705664945865,0.0,hold,,,100.0,
2021-05-19 09:30:00-04:00,406.94000244140625,406.5,407.6400146484375,405.3299865722656,27.233908118139794,1.0,hold,,,100.0,
2021-05-19 10:30:00-04:00,408.125,406.94000244140625,408.3399963378906,405.3800048828125,32.55778453206403,0.0,hold,,,100.0,
2021-05-19 11:30:00-04:00,408.94000244140625,408.0899963378906,409.2900085449219,407.2300109863281,36.0246555566484,0.0,hold,,,100.0,
2021-05-19 12:30:00-04:00,409.875,408.9700012207031,410.25,408.739990234375,39.845093614177635,0.0,hold,,,100.0,
2021-05-19 13:30:00-04:00,410.07000732421875,409.8500061035156,410.5199890136719,407.5899963378906,40.64127175031695,0.0,hold,,,100.0,
2021-05-19 14:30:00-04:00,409.9588928222656,410.04998779296875,410.55999755859375,407.6000061035156,40.31385714491326,0.0,hold,,,100.0,
2021-05-19 15:30:00-04:00,410.8800048828125,409.9595947265625,411.04998779296875,408.6650085449219,44.31853701543051,0.0,hold,,,100.0,
2021-05-20 09:30:00-04:00,413.6600036621094,411.79998779296875,413.69500732421875,411.6700134277344,54.287426515283855,0.0,hold,,,100.0,
2021-05-20 10:30:00-04:00,414.8550109863281,413.6600036621094,414.8800048828125,413.3900146484375,57.78609146860275,0.0,hold,,,100.0,
2021-05-20 11:30:00-04:00,414.70001220703125,414.8580017089844,416.1400146484375,414.6499938964844,57.17484818874818,0.0,hold,,,100.0,
2021-05-20 12:30:00-04:00,415.4049987792969,414.7099914550781,415.4849853515625,414.1000061035156,59.284393858989965,0.0,hold,,,100.0,
2021-05-20 13:30:00-04:00,415.57000732421875,415.4100036621094,415.57000732421875,414.57000732421875,59.78374031306985,0.0,hold,,,100.0,
2021-05-20 14:30:00-04:00,416.6000061035156,415.57000732421875,416.625,415.2300109863281,62.846779086134575,0.0,hold,,,100.0,
2021-05-20 15:30:00-04:00,415.25,416.5899963378906,416.6000061035156,414.9200134277344,56.74619688121432,0.0,hold,,,100.0,
2021-05-21 09:30:00-04:00,416.7900085449219,417.1300048828125,418.20001220703125,416.7699890136719,61.35467286549814,0.0,hold,,,100.0,
2021-05-21 10:30:00-04:00,416.29998779296875,416.7900085449219,417.3500061035156,416.2300109863281,59.19353087817139,0.0,hold,,,100.0,
2021-05-21 11:30:00-04:00,415.5,416.29998779296875,416.760009765625,415.1199951171875,55.74155084677034,0.0,hold,,,100.0,
2021-05-21 12:30:00-04:00,415.44000244140625,415.489990234375,415.68499755859375,414.45001220703125,55.48023411656561,0.0,hold,,,100.0,
2021-05-21 13:30:00-04:00,415.46429443359375,415.45001220703125,416.19000244140625,415.3500061035156,55.571051386298976,0.0,hold,,,100.0,
2021-05-21 14:30:00-04:00,416.0050048828125,415.4700012207031,416.25,414.9599914550781,57.642309193600575,0.0,hold,,,100.0,
2021-05-21 15:30:00-04:00,414.9599914550781,416.010009765625,416.0199890136719,414.70001220703125,52.5439264292625,0.0,hold,,,100.0,
2021-05-24 09:30:00-04:00,419.010009765625,417.3399963378906,419.2950134277344,417.0799865722656,65.33919725445614,0.0,hold,,,100.0,
2021-05-24 10:30:00-04:00,419.54998779296875,419.010009765625,419.5899963378906,418.989990234375,66.63102420738136,0.0,hold,,,100.0,
2021-05-24 11:30:00-04:00,418.9700012207031,419.548095703125,419.67999267578125,418.9100036621094,63.87718834792524,0.0,hold,,,100.0,
2021-05-24 12:30:00-04:00,419.625,418.9800109863281,419.6300048828125,418.9714050292969,65.60601441345536,0.0,hold,,,100.0,
2021-05-24 13:30:00-04:00,420.04998779296875,419.6300048828125,420.17999267578125,419.5899963378906,66.71899313281185,0.0,hold,,,100.0,
2021-05-24 14:30:00-04:00,419.94500732421875,420.0519104003906,420.32000732421875,419.8599853515625,66.14955308766932,0.0,hold,,,100.0,
2021-05-24 15:30:00-04:00,419.1199951171875,419.95001220703125,419.989990234375,418.94000244140625,61.69326913755232,0.0,hold,,,100.0,
2021-05-25 09:30:00-04:00,419.4599914550781,420.3299865722656,420.7099914550781,419.17999267578125,62.80532165341974,0.0,hold,,,100.0,
2021-05-25 10:30:00-04:00,418.5350036621094,419.4649963378906,419.6000061035156,418.4209899902344,57.88218836163974,0.0,hold,,,100.0,
2021-05-25 11:30:00-04:00,419.2749938964844,418.5350036621094,419.42999267578125,417.94000244140625,60.54661686195503,0.0,hold,,,100.0,
2021-05-25 12:30:00-04:00,419.0950012207031,419.2749938964844,419.44000244140625,418.3800048828125,59.5596469451389,0.0,hold,,,100.0,
2021-05-25 13:30:00-04:00,418.3299865722656,419.1000061035156,419.20001220703125,418.2200012207031,55.424283160168244,0.0,hold,,,100.0,
2021-05-25 14:30:00-04:00,418.44000244140625,418.3299865722656,418.760009765625,417.7969055175781,55.89850892441099,0.0,hold,,,100.0,
2021-05-25 15:30:00-04:00,418.25,418.45001220703125,418.489990234375,417.6199951171875,54.81391746242676,0.0,hold,,,100.0,
2021-05-26 09:30:00-04:00,418.7311096191406,418.8699951171875,419.19000244140625,417.760009765625,57.08456149009145,0.0,hold,,,100.0,
2021-05-26 10:30:00-04:00,418.9800109863281,418.7311096191406,419.3500061035156,418.55999755859375,58.25334472750047,0.0,hold,,,100.0,
2021-05-26 11:30:00-04:00,419.29010009765625,418.9700012207031,419.45001220703125,418.69000244140625,59.724979717814065,0.0,hold,,,100.0,
2021-05-26 12:30:00-04:00,419.2598876953125,419.29010009765625,419.6099853515625,419.0400085449219,59.5048825528359,0.0,hold,,,100.0,
2021-05-26 13:30:00-04:00,419.0899963378906,419.2598876953125,419.2850036621094,418.44000244140625,58.20592095214228,0.0,hold,,,100.0,
2021-05-26 14:30:00-04:00,418.95001220703125,419.0899963378906,419.17999267578125,418.625,57.09988024774228,0.0,hold,,,100.0,
2021-05-26 15:30:00-04:00,419.0400085449219,418.9422912597656,419.1199951171875,418.55999755859375,57.656959141291644,0.0,hold,,,100.0,
2021-05-27 09:30:00-04:00,420.3399963378906,420.1700134277344,420.6300048828125,419.7900085449219,64.77292565667597,0.0,hold,,,100.0,
2021-05-27 10:30:00-04:00,419.75,420.3399963378906,420.7200012207031,419.75,59.8564119199166,0.0,hold,,,100.0,
2021-05-27 11:30:00-04:00,420.2882080078125,419.75,420.42999267578125,419.4599914550781,62.64209543493986,0.0,hold,,,100.0,
2021-05-27 12:30:00-04:00,419.9100036621094,420.2900085449219,420.3800048828125,419.8900146484375,59.51662821290707,0.0,hold,,,100.0,
2021-05-27 13:30:00-04:00,419.5799865722656,419.9100036621094,419.9700012207031,419.20001220703125,56.851106687649384,0.0,hold,,,100.0,
2021-05-27 14:30:00-04:00,419.4200134277344,419.5704040527344,419.7200012207031,419.1199951171875,55.552309532925484,0.0,hold,,,100.0,
2021-05-27 15:30:00-04:00,419.2099914550781,419.43499755859375,420.1000061035156,419.1600036621094,53.81410506221784,0.0,hold,,,100.0,
2021-05-28 09:30:00-04:00,420.07000732421875,420.9700012207031,421.0899963378906,419.96551513671875,59.41424396416845,0.0,hold,,,100.0,
