Date,Close,Open,High,Volume,Low,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,k-d,hist_adj,Stoch_Signal,MACD_Signal,Signal,Entry/Exit,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Period Returns,Portfolio Cumulative Returns,value
2021-06-07 09:30:00-04:00,421.6199951171875,422.5899963378906,422.7799987792969,8544273,421.4700012207031,89.74737494069973,95.03336167937846,0.6599386576010033,0.22525441026793813,0.4346842473330652,-5.28598673867873,-0.08198326037635839,0.0,0.0,0,0.0,0,0.0,0.0,101339.39514160158,101339.39514160158,0.0,0.013393951416015959,0.0
2021-06-07 10:30:00-04:00,421.4500122070313,421.6099853515625,421.9100036621094,7198569,421.2900085449219,78.9423591605975,88.69775929475094,0.6187465436057664,0.1472498370181609,0.4714967065876055,-9.755400134153433,-0.07800457324977722,0.0,0.0,0,0.0,0,0.0,0.0,101339.39514160158,101339.39514160158,0.0,0.013393951416015959,0.0
2021-06-07 11:30:00-04:00,421.5450134277344,421.4599914550781,421.8200073242188,4948751,421.239990234375,69.71058085548236,79.46677165225987,0.5870007221143965,0.09240321242143279,0.4945975096929637,-9.756190796777503,-0.05484662459672812,0.0,0.0,0,0.0,0,0.0,0.0,101339.39514160158,101339.39514160158,0.0,0.013393951416015959,0.0
2021-06-07 12:30:00-04:00,421.5050048828125,421.5400085449219,421.7999877929688,2872012,421.385009765625,66.10972725992654,71.5875557586688,0.5522476079936496,0.04612007864054868,0.5061275293531009,-5.477828498742255,-0.04628313378088411,0.0,0.0,0,0.0,0,0.0,0.0,101339.39514160158,101339.39514160158,0.0,0.013393951416015959,0.0
2021-06-07 13:30:00-04:00,421.5,421.5050048828125,421.6499938964844,3602205,421.1900024414063,66.50740238993528,67.44257016844806,0.5183267147346555,0.00975934830524372,0.5085673664294118,-0.9351677785127777,-0.03636073033530496,0.0,0.0,0,0.0,0,0.0,0.0,101339.39514160158,101339.39514160158,0.0,0.013393951416015959,0.0
2021-06-07 14:30:00-04:00,422.2099914550781,421.5,422.239990234375,5946655,421.43499755859375,71.79759841124172,68.1382426870345,0.5424811541562917,0.027131030181503868,0.5153501239747879,3.6593557242072166,0.017371681876260148,1.0,1.0,1,1.0,100,100.0,42220.99914550781,59118.395996093765,101339.39514160158,0.0,0.013393951416015959,42220.99914550781
2021-06-07 15:30:00-04:00,422.2200012207031,422.2099914550781,422.3999938964844,9406936,421.80999755859375,72.22689302918509,70.17729794345402,0.5560219509137028,0.03253746155113191,0.5234844893625709,2.0495950857310703,0.00540643136962804,1.0,1.0,1,0.0,100,0.0,42222.00012207031,59118.395996093765,101340.39611816408,9.877467307850551e-06,0.013403961181641,0.0
2021-06-08 09:30:00-04:00,421.8800048828125,423.1099853515625,423.2099914550781,9073909,421.5400085449219,61.57663903115566,68.53371015719415,0.5331721897846364,0.007750160337652412,0.525422029446984,-6.9570711260384925,-0.024787301213479496,0.0,0.0,0,-1.0,0,-100.0,0.0,101306.39648437501,101306.39648437501,-0.0003354993180549881,0.013063964843750275,-42188.00048828125
2021-06-08 10:30:00-04:00,420.9433898925781,421.8599853515625,422.239990234375,7697895,420.3200073242188,41.081996184961255,58.29517608176733,0.43447819321426095,-0.07275506898617845,0.5072332622004394,-17.213179896806075,-0.08050522932383086,0.0,0.0,0,0.0,0,0.0,0.0,101306.39648437501,101306.39648437501,0.0,0.013063964843750275,0.0
2021-06-08 11:30:00-04:00,422.4549865722656,420.9400024414063,422.4849853515625,6091940,420.8900146484375,43.20143071063762,48.62002197558484,0.47278572940092545,-0.027558026239611122,0.5003437556405366,-5.418591264947224,0.04519704274656733,0.0,1.0,0,0.0,0,0.0,0.0,101306.39648437501,101306.39648437501,0.0,0.013063964843750275,0.0
2021-06-08 12:30:00-04:00,422.2349853515625,422.4450073242188,422.6499938964844,3101336,422.2300109863281,53.90271632576107,46.062047740453316,0.4798609298397878,-0.016386260640599004,0.4962471904803868,7.840668585307753,0.011171765599012118,1.0,1.0,1,1.0,100,100.0,42223.49853515625,59082.897949218765,101306.39648437501,0.0,0.013063964843750275,42223.49853515625
2021-06-08 13:30:00-04:00,422.5849914550781,422.2300109863281,422.6549987792969,3775795,422.1400146484375,72.83709437269611,56.64708046969826,0.5078563922322701,0.0092873614015066,0.4985690308307635,16.190013902997855,0.025673622042105604,1.0,1.0,1,0.0,100,0.0,42258.49914550781,59082.897949218765,101341.39709472658,0.00034549260033123197,0.01341397094726604,0.0
2021-06-08 14:30:00-04:00,422.7099914550781,422.5799865722656,422.9400024414063,3844553,422.3699951171875,75.77834331231891,67.50605133692535,0.533974131802097,0.028324080777066718,0.5056500510250302,8.272291975393557,0.01903671937556012,1.0,1.0,1,0.0,100,0.0,42270.99914550781,59082.897949218765,101353.89709472658,0.00012334544774739165,0.013538970947265971,0.0
2021-06-08 15:30:00-04:00,422.2799987792969,422.7099914550781,422.7900085449219,7846473,422.2424926757813,76.29753218090957,74.97098995530818,0.514050162949161,0.006720089539304475,0.5073300734098565,1.3265422256013863,-0.021603991237762243,1.0,0.0,0,-1.0,0,-100.0,0.0,101310.89782714845,101310.89782714845,-0.00042424878382263387,0.013108978271484828,-42227.99987792969
2021-06-09 09:30:00-04:00,422.8999938964844,423.1600036621094,423.239990234375,8574133,422.3200073242188,79.62507817441602,77.23365122254816,0.5420403942737266,0.02776825669109606,0.5142721375826306,2.3914269518678566,0.021048167151791586,1.0,1.0,1,1.0,100,100.0,42289.99938964844,59020.898437500015,101310.89782714845,0.0,0.013108978271484828,42289.99938964844
2021-06-09 10:30:00-04:00,422.9299926757813,422.8999938964844,423.1199951171875,4230854,422.7000122070313,81.85331690201308,79.25864241911289,0.5601860291952789,0.03673111329011869,0.5234549159051602,2.5946744829001887,0.008962856599022628,1.0,1.0,1,0.0,100,0.0,42292.99926757813,59020.898437500015,101313.89770507815,2.961061439621382e-05,0.013138977050781708,0.0
2021-06-09 11:30:00-04:00,422.6499938964844,422.9400024414063,422.9599914550781,3436499,422.2099914550781,85.84477749210964,82.44105752284624,0.5456827234012849,0.017782245996899704,0.5279004774043852,3.403719969263406,-0.018948867293218985,1.0,0.0,0,-1.0,0,-100.0,0.0,101285.89782714845,101285.89782714845,-0.00027636759185012405,0.012858978271484744,-42264.99938964844
2021-06-09 12:30:00-04:00,422.8450012207031,422.6600036621094,422.9717102050781,2247923,422.625,85.21700354647027,84.30503264686433,0.5436572678206062,0.01260543233297673,0.5310518354876295,0.911970899605933,-0.0051768136639229745,1.0,0.0,0,0.0,0,0.0,0.0,101285.89782714845,101285.89782714845,0.0,0.012858978271484744,0.0
2021-06-09 13:30:00-04:00,422.8103942871094,422.8450012207031,422.8999938964844,3966975,422.5199890136719,83.8517171463804,84.97116606165343,0.5331141809357973,0.001649876358534197,0.5314643045772631,-1.1194489152730398,-0.010955555974442532,0.0,0.0,0,0.0,0,0.0,0.0,101285.89782714845,101285.89782714845,0.0,0.012858978271484744,0.0
2021-06-09 14:30:00-04:00,421.8299865722656,422.81201171875,422.8800048828125,6494918,421.80999755859375,74.49084815674094,81.18652294986386,0.4405693899594212,-0.0727159316942736,0.5132853216536948,-6.695674793122919,-0.07436580805280779,0.0,0.0,0,0.0,0,0.0,0.0,101285.89782714845,101285.89782714845,0.0,0.012858978271484744,0.0
2021-06-09 15:30:00-04:00,421.6199951171875,421.8299865722656,422.0549926757813,10366827,421.4100036621094,60.50667837210684,72.94974789174272,0.3462905984479221,-0.13359577856461813,0.4798863770125402,-12.443069519635877,-0.060879846870344534,0.0,0.0,0,0.0,0,0.0,0.0,101285.89782714845,101285.89782714845,0.0,0.012858978271484744,0.0
2021-06-10 09:30:00-04:00,423.75,422.9599914550781,424.6300048828125,11704980,422.9400024414063,58.60485097694963,64.5341258352658,0.4383940362236558,-0.03319387263110757,0.47158790885476337,-5.92927485831617,0.10040190593351056,0.0,1.0,0,0.0,0,0.0,0.0,101285.89782714845,101285.89782714845,0.0,0.012858978271484744,0.0
2021-06-10 10:30:00-04:00,423.2000122070313,423.760009765625,423.8999938964844,8779523,421.5499877929688,61.955811357808955,60.35578023562181,0.46168523576875486,-0.007922138468806794,0.46960737423756166,1.600031122187147,0.025271734162300774,1.0,1.0,1,1.0,100,100.0,42320.00122070313,58965.89660644532,101285.89782714845,0.0,0.012858978271484744,42320.00122070313
2021-06-10 11:30:00-04:00,423.260009765625,423.2099914550781,423.6000061035156,4096015,422.8699951171875,66.26687584397719,62.27584605957858,0.4794580864024738,0.007880569731929632,0.47157751667054415,3.991029784398606,0.015802708200736426,1.0,1.0,1,0.0,100,0.0,42326.0009765625,58965.89660644532,101291.89758300781,5.923584613531929e-05,0.012918975830078505,0.0
2021-06-10 12:30:00-04:00,423.739990234375,423.2699890136719,424.0499877929688,3912257,423.2699890136719,63.85939660126092,64.02736126768235,0.526207814902989,0.043704238585955846,0.4825035763170331,-0.16796466642143315,0.035823668854026214,0.0,1.0,0,-1.0,0,-100.0,0.0,101339.89562988281,101339.89562988281,0.0004738586996622107,0.01339895629882859,-42373.9990234375
2021-06-10 13:30:00-04:00,423.6701049804688,423.75,424.1000061035156,3692009,423.5249938964844,66.66761441718141,65.59796228747317,0.5512635327623912,0.055007965156286365,0.4962555676061048,1.0696521297082455,0.011303726570330519,1.0,1.0,1,1.0,100,100.0,42367.01049804688,58972.88513183594,101339.89562988281,0.0,0.01339895629882859,42367.01049804688
2021-06-10 14:30:00-04:00,423.5,423.6799926757813,423.8500061035156,4733275,423.3500061035156,69.1519844316188,66.55966515002036,0.5510422473697076,0.043829343810882326,0.5072129035588253,2.592319281598435,-0.011178621345404038,1.0,0.0,0,-1.0,0,-100.0,0.0,101322.88513183594,101322.88513183594,-0.0001678558867773683,0.013228851318359824,-42350.0
2021-06-10 15:30:00-04:00,423.5899963378906,423.489990234375,423.7300109863281,8957367,423.1700134277344,67.59925317259543,67.80628400713188,0.5517683869380221,0.035644386703357345,0.5161240002346648,-0.20703083453645377,-0.008184957107524982,0.0,0.0,0,0.0,0,0.0,0.0,101322.88513183594,101322.88513183594,0.0,0.013228851318359824,0.0
2021-06-11 09:30:00-04:00,423.6499938964844,424.2000122070313,424.4200134277344,7219749,423.4400024414063,67.39106397631888,68.04743386017769,0.5508354709099308,0.027769176540212825,0.523066294369718,-0.6563698838588152,-0.00787521016314452,0.0,0.0,0,0.0,0,0.0,0.0,101322.88513183594,101322.88513183594,0.0,0.013228851318359824,0.0
2021-06-11 10:30:00-04:00,423.5199890136719,423.6600036621094,423.6900024414063,4947426,423.0249938964844,67.59798950524264,67.52943555138563,0.5334564666076176,0.008312137790319696,0.5251443288172979,0.06855395385700547,-0.01945703874989313,1.0,0.0,0,0.0,0,0.0,0.0,101322.88513183594,101322.88513183594,0.0,0.013228851318359824,0.0
2021-06-11 11:30:00-04:00,423.010009765625,423.5201110839844,423.6199951171875,3495257,422.9649963378906,61.59398999807291,65.52768115987813,0.47307905636586156,-0.04165221796114915,0.5147312743270107,-3.9336911618052213,-0.04996435575146885,0.0,0.0,0,0.0,0,0.0,0.0,101322.88513183594,101322.88513183594,0.0,0.013228851318359824,0.0
2021-06-11 12:30:00-04:00,423.25,423.0,423.30999755859375,3785257,422.8200073242188,57.453268001731225,62.21508250168224,0.43952812337590785,-0.060162520760882354,0.4996906441367902,-4.761814499951015,-0.018510302799733203,0.0,0.0,0,0.0,0,0.0,0.0,101322.88513183594,101322.88513183594,0.0,0.013228851318359824,0.0
2021-06-11 13:30:00-04:00,423.7499084472656,423.25,423.7699890136719,3262749,423.2300109863281,59.83338545961161,59.62688115313858,0.4481116488964858,-0.041263196192243556,0.48937484508872936,0.20650430647303608,0.018899324568638798,1.0,1.0,1,1.0,100,100.0,42374.99084472656,58947.894287109375,101322.88513183594,0.0,0.013228851318359824,42374.99084472656
2021-06-11 14:30:00-04:00,423.5498962402344,423.7499084472656,423.8500061035156,6298475,423.4700012207031,65.4222702415816,60.90297456764147,0.43377455808649756,-0.04448022960178549,0.47825478768828306,4.519295673940128,-0.003217033409541936,1.0,0.0,0,-1.0,0,-100.0,0.0,101302.88391113281,101302.88391113281,-0.0001974008209211231,0.013028839111328683,-42354.98962402344
2021-06-11 15:30:00-04:00,424.3200073242188,423.489990234375,424.4100036621094,8906507,423.4100036621094,76.35309634079317,67.20291734732878,0.4790318576490904,0.000621655968645829,0.47841020168044457,9.150178993464394,0.04510188557043132,1.0,1.0,1,1.0,100,100.0,42432.00073242188,58870.88317871093,101302.88391113281,0.0,0.013028839111328683,42432.00073242188
2021-06-14 09:30:00-04:00,423.5400085449219,424.4299926757813,424.4500122070313,6316828,423.3500061035156,75.00409788188304,72.25982148808593,0.4468086785288392,-0.025281218521284288,0.4720898970501235,2.744276393797108,-0.025902874489930117,1.0,0.0,0,-1.0,0,-100.0,0.0,101224.88403320312,101224.88403320312,-0.0007699670030925088,0.012248840332031774,-42354.00085449219
2021-06-14 10:30:00-04:00,423.4949951171875,423.5350036621094,423.989990234375,4223413,423.2300109863281,66.65539919745747,72.67086447337789,0.412879946481155,-0.04736796045517483,0.46024790693632983,-6.01546527592042,-0.02208674193389054,0.0,0.0,0,0.0,0,0.0,0.0,101224.88403320312,101224.88403320312,0.0,0.012248840332031774,0.0
2021-06-14 11:30:00-04:00,423.3900146484375,423.4959106445313,423.6000061035156,3017768,423.2200012207031,48.333555760648466,63.33101761332966,0.37321791165481955,-0.06962399622520826,0.4428419078800278,-14.997461852681191,-0.022256035770033433,0.0,0.0,0,0.0,0,0.0,0.0,101224.88403320312,101224.88403320312,0.0,0.012248840332031774,0.0
2021-06-14 12:30:00-04:00,423.3999938964844,423.3949890136719,423.4100036621094,2808151,423.1000061035156,37.320577148702164,50.769844035602695,0.33868653764187684,-0.08332429619052079,0.4220108338323976,-13.449266886900531,-0.013700299965312523,0.0,0.0,0,0.0,0,0.0,0.0,101224.88403320312,101224.88403320312,0.0,0.012248840332031774,0.0
2021-06-14 13:30:00-04:00,423.1799926757813,423.3900146484375,423.5199890136719,2895837,423.1799926757813,30.87882872762442,38.84432054565834,0.2902224117620449,-0.10543073765628225,0.39565314941832713,-7.965491818033922,-0.02210644146576146,0.0,0.0,0,0.0,0,0.0,0.0,101224.88403320312,101224.88403320312,0.0,0.012248840332031774,0.0
2021-06-14 14:30:00-04:00,423.72900390625,423.1899108886719,423.739990234375,5257204,423.1600036621094,37.81110362215499,35.33683649949385,0.29274033252880827,-0.0823302535116151,0.37507058604042337,2.4742671226611392,0.023100484144667144,1.0,1.0,1,1.0,100,100.0,42372.900390625,58851.98364257812,101224.88403320312,0.0,0.012248840332031774,42372.900390625
2021-06-14 15:30:00-04:00,425.2850036621094,423.72900390625,425.2900085449219,9144858,423.6900024414063,59.21626414078887,42.635398830189416,0.41550232695846034,0.032345392734429546,0.3831569342240308,16.580865310599457,0.11467564624604465,1.0,1.0,1,0.0,100,0.0,42528.50036621094,58851.98364257812,101380.48400878906,0.001537171191373199,0.01380484008789118,0.0
2021-06-15 09:30:00-04:00,424.3699951171875,425.4200134277344,425.4599914550781,6779529,424.25,71.42529314368856,56.15088696887747,0.4339561728345416,0.04063939088840862,0.39331678194613295,15.27440617481109,0.008293998153979076,1.0,1.0,1,0.0,100,0.0,42436.99951171875,58851.98364257812,101288.98315429688,-0.0009025490003011782,0.012889831542969299,0.0
2021-06-15 10:30:00-04:00,424.1300048828125,424.3699951171875,424.4800109863281,4967127,423.8999938964844,69.37693431009193,66.67283053152312,0.4243244245783444,0.024806114105769106,0.3995183104725753,2.7041037785688076,-0.015833276782639516,1.0,0.0,0,-1.0,0,-100.0,0.0,101264.98413085938,101264.98413085938,-0.00023693616709474785,0.012649841308594256,-42413.00048828125
2021-06-15 11:30:00-04:00,424.4117126464844,424.135009765625,424.4500122070313,4608284,423.5400085449219,56.2085534503942,65.67026030139156,0.4344149912849957,0.027917344649936338,0.4064976466350594,-9.461706850997366,0.0031112305441672317,0.0,1.0,0,0.0,0,0.0,0.0,101264.98413085938,101264.98413085938,0.0,0.012649841308594256,0.0
2021-06-15 12:30:00-04:00,424.1099853515625,424.4100036621094,424.489990234375,4400750,423.93011474609375,50.90321502972239,58.829567596736176,0.4133006939101165,0.005442437820045609,0.40785825609007087,-7.926352567013787,-0.02247490682989073,0.0,0.0,0,0.0,0,0.0,0.0,101264.98413085938,101264.98413085938,0.0,0.012649841308594256,0.0
2021-06-15 13:30:00-04:00,424.6099853515625,424.1080932617188,425.010009765625,4087903,424.05999755859375,55.690265278069376,54.26734458606199,0.4319342137000035,0.01926076608794608,0.41267344761205743,1.4229206920073878,0.01381832826790047,1.0,1.0,1,1.0,100,100.0,42460.99853515625,58803.98559570312,101264.98413085938,0.0,0.012649841308594256,42460.99853515625
2021-06-15 14:30:00-04:00,424.43499755859375,424.614990234375,424.9999084472656,7066352,424.2749938964844,54.44878359971724,53.68075463583634,0.4276516578148062,0.011982568162198948,0.41566908965260724,0.7680289638809015,-0.007278197925747132,1.0,0.0,0,-1.0,0,-100.0,0.0,101247.4853515625,101247.4853515625,-0.0001728018766512518,0.012474853515625606,-42443.499755859375
2021-06-15 15:30:00-04:00,424.489990234375,424.43499755859375,424.9800109863281,11547364,424.0299987792969,59.81611751926757,56.6517221323514,0.4238097359406652,0.006512517030446308,0.41729721891021887,3.164395386916169,-0.00547005113175264,1.0,0.0,0,0.0,0,0.0,0.0,101247.4853515625,101247.4853515625,0.0,0.012474853515625606,0.0
2021-06-16 09:30:00-04:00,424.2850036621094,424.7900085449219,424.8250122070313,5801006,424.1300048828125,55.225952171589164,56.49695109685799,0.3996177374147578,-0.01414358519636888,0.4137613226111267,-1.2709989252688274,-0.020656102226815187,0.0,0.0,0,0.0,0,0.0,0.0,101247.4853515625,101247.4853515625,0.0,0.012474853515625606,0.0
2021-06-16 10:30:00-04:00,424.5050048828125,424.2799987792969,424.5700073242188,3570082,424.0499877929688,56.21476232348832,57.08561067144836,0.39365979905409176,-0.016081218845627965,0.40974101789971973,-0.8708483479600346,-0.001937633649259085,0.0,0.0,0,0.0,0,0.0,0.0,101247.4853515625,101247.4853515625,0.0,0.012474853515625606,0.0
2021-06-16 11:30:00-04:00,423.5201110839844,424.5,424.5199890136719,4860570,423.2650146484375,42.51581923826273,51.31884457778008,0.3059387203857682,-0.08304183801116127,0.38898055839692947,-8.803025339517347,-0.06696061916553331,0.0,0.0,0,0.0,0,0.0,0.0,101247.4853515625,101247.4853515625,0.0,0.012474853515625606,0.0
2021-06-16 12:30:00-04:00,423.1099853515625,423.5199890136719,423.6499938964844,4113306,423.0,27.268783291151347,41.9997882843008,0.2010083157613849,-0.15037779410843566,0.35138610986982055,-14.731004993149451,-0.06733595609727439,0.0,0.0,0,0.0,0,0.0,0.0,101247.4853515625,101247.4853515625,0.0,0.012474853515625606,0.0
2021-06-16 13:30:00-04:00,421.5450134277344,423.1000061035156,423.4800109863281,21194435,419.9200134277344,17.20146002241606,28.99535418394338,-0.008333873417882387,-0.2877759866301624,0.27944211321228,-11.79389416152732,-0.13739819252172675,0.0,0.0,0,0.0,0,0.0,0.0,101247.4853515625,101247.4853515625,0.0,0.012474853515625606,0.0
2021-06-16 14:30:00-04:00,422.9299926757813,421.5450134277344,423.5899963378906,22484702,419.9400024414063,29.37839398401587,24.61621243252776,-0.061770761125330864,-0.2729702994700887,0.21119953834475785,4.7621815514881085,0.014805687160073688,1.0,1.0,1,1.0,100,100.0,42292.99926757813,58954.48608398436,101247.4853515625,0.0,0.012474853515625606,42292.99926757813
2021-06-16 15:30:00-04:00,422.1300048828125,422.9299926757813,423.5799865722656,12853767,421.9299926757813,41.185305966559405,29.255053324330444,-0.16675001832805947,-0.3023596453382539,0.1356096270101944,11.930252642228961,-0.029389345868165162,1.0,0.0,0,-1.0,0,-100.0,0.0,101167.48657226561,101167.48657226561,-0.0007901310241840154,0.011674865722656635,-42213.00048828125
2021-06-17 09:30:00-04:00,422.0,422.0899963378906,422.8999938964844,16568056,421.1000061035156,45.02929242391526,38.53099745816351,-0.25746919888706543,-0.3144630607178079,0.05699386183074244,6.498294965751747,-0.012103415379554006,1.0,0.0,0,0.0,0,0.0,0.0,101167.48657226561,101167.48657226561,0.0,0.011674865722656635,0.0
2021-06-17 10:30:00-04:00,422.0499877929688,422.0199890136719,422.9324951171875,11326234,421.2699890136719,40.86739707607078,42.36066515551514,-0.32162372781886006,-0.30289407171968197,-0.018729656099178066,-1.4932680794443627,0.011568988998125918,0.0,1.0,0,0.0,0,0.0,0.0,101167.48657226561,101167.48657226561,0.0,0.011674865722656635,0.0
2021-06-17 11:30:00-04:00,419.6600036621094,422.0510864257813,422.6199951171875,11102624,419.3900146484375,29.171523216753247,38.35607090557976,-0.5588760247106848,-0.43211709488920536,-0.1267589298214794,-9.184547688826516,-0.1292230231695234,0.0,0.0,0,0.0,0,0.0,0.0,101167.48657226561,101167.48657226561,0.0,0.011674865722656635,0.0
2021-06-17 12:30:00-04:00,422.25,419.6600036621094,422.260009765625,9520247,419.3200073242188,32.71468733986463,34.25120254422956,-0.5317791018772482,-0.324016137644615,-0.20776296423263318,-1.5365152043649246,0.10810095724459035,0.0,1.0,0,0.0,0,0.0,0.0,101167.48657226561,101167.48657226561,0.0,0.011674865722656635,0.0
2021-06-17 13:30:00-04:00,422.2200012207031,422.25,422.6199951171875,11289989,421.8599853515625,35.78496552084025,32.557058692486045,-0.506882223340483,-0.23929540728627985,-0.2675868160542032,3.2279068283542074,0.08472073035833516,1.0,1.0,1,1.0,100,100.0,42222.00012207031,58945.4864501953,101167.48657226561,0.0,0.011674865722656635,42222.00012207031
2021-06-17 14:30:00-04:00,422.5899963378906,422.239990234375,422.739990234375,6730125,421.5827026367188,53.441479172386344,40.64704401103041,-0.45208440632563907,-0.1475980722171487,-0.30448633410849035,12.794435161355935,0.09169733506913114,1.0,1.0,1,0.0,100,0.0,42258.99963378906,58945.4864501953,101204.48608398436,0.00036572532314838035,0.01204486083984424,0.0
2021-06-17 15:30:00-04:00,421.9700012207031,422.5799865722656,423.0199890136719,10430206,421.8200073242188,52.32288073925471,47.18310847749377,-0.45345798460732567,-0.11917732039906825,-0.3342806642082574,5.139772261760939,0.02842075181808046,1.0,1.0,1,0.0,100,0.0,42197.00012207031,58945.4864501953,101142.48657226561,-0.0006126162398305546,0.011424865722656774,0.0
2021-06-18 09:30:00-04:00,416.6600036621094,416.760009765625,417.8280944824219,25548710,416.1099853515625,37.470968144022486,47.745109351887855,-0.8729560864012456,-0.4309403377543905,-0.44201574864685506,-10.27414120786537,-0.31176301735532225,0.0,0.0,0,-1.0,0,-100.0,0.0,100611.48681640624,100611.48681640624,-0.005250016821367942,0.0061148681640630365,-41666.00036621094
2021-06-18 10:30:00-04:00,415.6600036621094,416.6600036621094,417.2099914550781,23516302,415.6099853515625,18.40021894327457,36.06468927551725,-1.2714465526340746,-0.6635446431897756,-0.607901909444299,-17.664470332242683,-0.23260430543538507,0.0,0.0,0,0.0,0,0.0,0.0,100611.48681640624,100611.48681640624,0.0,0.0061148681640630365,0.0
2021-06-18 11:30:00-04:00,417.260009765625,415.6499938964844,417.260009765625,8369662,415.5849914550781,9.277242903889897,21.716143330395653,-1.4415289489447218,-0.6669016316003382,-0.7746273173443836,-12.438900426505755,-0.0033569884105626446,0.0,0.0,0,0.0,0,0.0,0.0,100611.48681640624,100611.48681640624,0.0,0.0061148681640630365,0.0
2021-06-18 12:30:00-04:00,416.4801025390625,417.25,417.2650146484375,6927503,416.30999755859375,10.837413389756337,12.838291745640268,-1.6205715288119222,-0.6767553691740309,-0.9438161596378913,-2.0008783558839305,-0.009853737573692678,0.0,0.0,0,0.0,0,0.0,0.0,100611.48681640624,100611.48681640624,0.0,0.0061148681640630365,0.0
2021-06-18 13:30:00-04:00,416.7999877929688,416.4849853515625,417.1300048828125,5650593,416.0650024414063,15.709608800707288,11.941421698117841,-1.7168610907460788,-0.61843594488655,-1.0984251458595289,3.7681871025894473,0.05831942428748094,1.0,1.0,1,1.0,100,100.0,41679.99877929688,58931.48803710935,100611.48681640624,0.0,0.0061148681640630365,41679.99877929688
2021-06-18 14:30:00-04:00,416.5499877929688,416.7999877929688,416.9400024414063,10258806,415.6050109863281,12.80995237374025,13.118991521401291,-1.7926792821104414,-0.55540330900073,-1.2372759731097114,-0.309039147661041,0.06303263588581998,0.0,1.0,0,-1.0,0,-100.0,0.0,100586.48681640624,100586.48681640624,-0.00024848057404835977,0.005864868164062953,-41654.99877929688
2021-06-18 15:30:00-04:00,415.010009765625,416.5499877929688,416.9400024414063,16118324,414.7000122070313,10.32463555358751,12.948065576011684,-1.9544988555074951,-0.5737783059182269,-1.3807205495892683,-2.6234300224241736,-0.01837499691749689,0.0,0.0,0,0.0,0,0.0,0.0,100586.48681640624,100586.48681640624,0.0,0.005864868164062953,0.0
2021-06-21 09:30:00-04:00,419.0899963378906,417.0400085449219,419.2099914550781,17792285,415.9299926757813,22.853442452205886,15.32934345984455,-1.733538067013967,-0.28225401393975913,-1.451284053074208,7.524098992361337,0.29152429197846774,1.0,1.0,1,1.0,100,100.0,41908.99963378906,58677.48718261717,100586.48681640624,0.0,0.005864868164062953,41908.99963378906
2021-06-21 10:30:00-04:00,419.8550109863281,419.0799865722656,420.260009765625,9463839,419.0700073242188,39.483204892607,24.220427632800135,-1.4796384110023837,-0.02268348634254047,-1.4569549246598432,15.262777259806864,0.25957052759721866,1.0,1.0,1,0.0,100,0.0,41985.50109863281,58677.48718261717,100662.98828124999,0.0007605540989157333,0.006629882812500432,0.0
2021-06-21 11:30:00-04:00,420.010009765625,419.8699951171875,420.3900146484375,5606031,419.8150024414063,59.51531201743,40.617319787414296,-1.2514876279041118,0.1643738374045851,-1.415861465308697,18.897992230015703,0.18705732374712558,1.0,1.0,1,0.0,100,0.0,42001.0009765625,58677.48718261717,100678.48815917967,0.0001539779237069716,0.006784881591797243,0.0
2021-06-21 12:30:00-04:00,420.1300048828125,420.0199890136719,420.2099914550781,6871257,419.8019104003906,63.68202453395125,54.22684714799609,-1.0489027870354448,0.29356694261860183,-1.3424697296540467,9.45517738595516,0.12919310521401672,1.0,1.0,1,0.0,100,0.0,42013.00048828125,58677.48718261717,100690.48767089842,0.0001191864512286589,0.006904876708984764,0.0
2021-06-21 13:30:00-04:00,420.585693359375,420.1400146484375,420.989990234375,7174463,420.1400146484375,66.60944604817023,63.26892753318382,-0.8418779444976963,0.40047342812508036,-1.2423513726227766,3.3405185149864067,0.10690648550647852,1.0,1.0,1,0.0,100,0.0,42058.5693359375,58677.48718261717,100736.05651855467,0.0004525635808338979,0.007360565185547285,0.0
2021-06-21 14:30:00-04:00,420.6400146484375,420.5799865722656,420.9500122070313,6994026,420.3200073242188,69.13351110850255,66.47499389687466,-0.665751620937499,0.4612798013482222,-1.1270314222857212,2.6585172116278812,0.06080637322314186,1.0,1.0,1,0.0,100,0.0,42064.00146484375,58677.48718261717,100741.48864746092,5.3924375183811435e-05,0.00741488647460975,0.0
2021-06-21 15:30:00-04:00,420.8500061035156,420.6400146484375,421.05999755859375,11928961,420.3399963378906,79.61141876718743,71.78479197462008,-0.5034225434303607,0.4988871030842885,-1.0023096465146493,7.826626792567353,0.0376073017360663,1.0,1.0,1,0.0,100,0.0,42085.00061035156,58677.48718261717,100762.48779296874,0.00020844585274382155,0.00762487792968769,0.0
2021-06-22 09:30:00-04:00,421.25,420.6099853515625,421.3800048828125,12220500,420.0799865722656,88.7155053598275,79.15347841183916,-0.33859628818890997,0.5309706866605914,-0.8695669748495014,9.562026947988343,0.03208358357630292,1.0,1.0,1,0.0,100,0.0,42125.0,58677.48718261717,100802.48718261717,0.00039696707102576667,0.008024871826172175,0.0
