Date,Close,Open,High,Low,actual_returns,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_Signal,RSI_Signal,Stoch_Signal,custom_signal,MACD_Entry/Exit,stoch_diff,Stoch_Entry/Exit
2021-04-28 12:30:00-04:00,417.79998779296875,417.6155090332031,417.8900146484375,417.5201110839844,0.00044298591506475304,0.5806288156180699,-0.08472358885354925,0.6653524044716191,56.740239365761624,68.7593444236265,72.46165604221126,-1.0,0.0,-1.0,0,0.0,-3.7023116185847584,0.0
2021-04-28 13:30:00-04:00,417.67999267578125,417.79998779296875,418.2200012207031,416.8999938964844,-0.00028720708638929615,0.5436569769682364,-0.09735634200270615,0.6410133189709426,55.62883675744164,65.03813471110355,69.3536024527338,-1.0,0.0,-1.0,0,0.0,-4.315467741630243,0.0
2021-04-28 14:30:00-04:00,417.9599914550781,417.67138671875,419.010009765625,417.1099853515625,0.0006703667501599675,0.5308310005685826,-0.08814585472188807,0.6189768552904706,57.71040668007235,65.06881514408148,66.28876475960385,-1.0,0.0,-1.0,0,0.0,-1.219949615522367,0.0
2021-04-28 15:30:00-04:00,417.3500061035156,417.9700012207031,418.17999267578125,417.0199890136719,-0.0014594347880975134,0.46607300240356153,-0.12232308230952726,0.5883960847130888,51.98844472174725,54.72851492268969,61.61182159262491,-1.0,0.0,-1.0,0,0.0,-6.883306669935223,0.0
2021-04-29 09:30:00-04:00,418.9200134277344,420.32000732421875,420.7200012207031,418.6700134277344,0.003761848092148634,0.5352680553184541,-0.042502423515707766,0.5777704788341619,62.3387380067039,52.34696305360118,57.38143104012412,-1.0,0.0,-1.0,0,0.0,-5.034467986522941,0.0
2021-04-29 10:30:00-04:00,418.4599914550781,418.92999267578125,418.9700012207031,417.5400085449219,-0.0010981140979449133,0.5466838732556312,-0.02486928446282466,0.5715531577184558,58.36823933164346,45.54139741835994,50.872291798216935,-1.0,0.0,-1.0,0,0.0,-5.330894379856993,0.0
2021-04-29 11:30:00-04:00,417.135009765625,418.4800109863281,418.489990234375,416.44000244140625,-0.003166328242864669,0.4437013294807457,-0.10228146259016813,0.5459827920709138,48.73922834337645,38.0389789334916,45.3091131351509,-1.0,0.0,-1.0,0,0.0,-7.270134201659303,0.0
2021-04-29 12:30:00-04:00,418.4700012207031,417.135009765625,418.5299987792969,416.8599853515625,0.0032003821875996596,0.4644556197547445,-0.0652217378529355,0.52967735760768,56.52190350536158,34.83531306271788,39.47189647152314,-1.0,0.0,-1.0,0,0.0,-4.636583408805258,0.0
2021-04-29 13:30:00-04:00,419.2900085449219,418.4649963378906,419.3900146484375,418.1300048828125,0.001959536697557107,0.540836851733161,0.008927595300384783,0.5319092564327762,60.489937714845745,43.41911056921004,38.76446752180651,1.0,0.0,1.0,2,2.0,4.654643047403532,2.0
2021-04-29 14:30:00-04:00,419.5799865722656,419.2900085449219,420.489990234375,419.2900085449219,0.0006915929820270339,0.6176484647040184,0.06859136661699372,0.5490570980870246,61.81704627286877,62.46099144129048,46.90513835773947,1.0,0.0,1.0,0,0.0,15.555853083551014,0.0
2021-04-29 15:30:00-04:00,420.0,419.5799865722656,420.2900085449219,419.510009765625,0.0010010330358358743,0.7042951190765621,0.1241904167916299,0.5801047022849322,63.718004891989146,74.37687318326476,60.085658397921755,1.0,0.0,1.0,0,0.0,14.291214785343008,0.0
2021-04-30 09:30:00-04:00,418.4779968261719,417.44000244140625,418.5400085449219,417.4100036621094,-0.003623817080543157,0.6427411606974829,0.05010916673004051,0.5926319939674424,53.35240962955256,68.05279257310318,68.29688573255281,1.0,0.0,-1.0,0,0.0,-0.2440931594496334,-2.0
2021-04-30 10:30:00-04:00,416.92999267578125,418.4750061035156,418.4800109863281,416.8299865722656,-0.003699129134939083,0.4637029287659402,-0.10314325216120168,0.5668461809271419,45.28352429448141,47.41420493843006,63.281290231599336,-1.0,0.0,-1.0,0,-2.0,-15.867085293169275,0.0
2021-04-30 11:30:00-04:00,417.67999267578125,416.92999267578125,417.8900146484375,416.7099914550781,0.0017988631501097974,0.37797550569973737,-0.15109654018192364,0.529072045881661,49.28542339927452,29.345606917319685,48.270868142950974,-1.0,0.0,-1.0,0,0.0,-18.92526122563129,0.0
2021-04-30 12:30:00-04:00,417.7300109863281,417.69500732421875,417.80999755859375,417.10009765625,0.00011975270882969014,0.3104927972361793,-0.17486339891638542,0.4853561961525647,49.55043074940013,23.520170366092206,33.42666074061398,-1.0,0.0,-1.0,0,0.0,-9.906490374521777,0.0
2021-04-30 13:30:00-04:00,417.260009765625,417.7300109863281,417.8999938964844,416.3800048828125,-0.0011251315642689663,0.21659037502507772,-0.21501265690198962,0.43160303192706734,47.061866195911186,26.462921727864707,26.442899670425533,-1.0,0.0,1.0,0,0.0,0.02002205743917429,2.0
2021-04-30 14:30:00-04:00,417.4901123046875,417.2699890136719,417.5299987792969,416.57000732421875,0.0005514608006449429,0.15890759293273504,-0.21815635119546584,0.3770639441282009,48.42747705869838,25.33185202685291,25.104981373603277,-1.0,0.0,1.0,0,0.0,0.22687065324963385,0.0
2021-04-30 15:30:00-04:00,417.29998779296875,417.4750061035156,417.57000732421875,416.3399963378906,-0.000455398837278298,0.09673698958442856,-0.22426156363501787,0.3209985532194464,47.34081268577632,22.590916538852728,24.795230097856784,-1.0,0.0,-1.0,0,0.0,-2.2043135590040563,-2.0
2021-05-03 09:30:00-04:00,419.3500061035156,419.42999267578125,419.8399963378906,418.6199951171875,0.004912576972237792,0.2104596357844457,-0.08843113394800056,0.29889076973244627,58.2255636115247,40.00886159156108,29.31054338575557,-1.0,0.0,1.0,0,0.0,10.69831820580551,2.0
2021-05-03 10:30:00-04:00,418.2300109863281,419.3500061035156,419.739990234375,418.1700134277344,-0.002670788365056187,0.20781583487450916,-0.0728599478863497,0.28067578276085886,51.91225123019444,46.66354659881336,36.42110824307572,-1.0,0.0,1.0,0,0.0,10.24243835573764,0.0
2021-05-03 11:30:00-04:00,418.42498779296875,418.2250061035156,418.9599914550781,418.1400146484375,0.0004661951594071567,0.21892991463579392,-0.04939669450005196,0.2683266091358459,52.87030463228931,56.10462764823109,47.592345279535174,-1.0,0.0,1.0,0,0.0,8.512282368695914,0.0
2021-05-03 12:30:00-04:00,418.3450012207031,418.4100036621094,418.7099914550781,418.17999267578125,-0.0001911610792832974,0.21876190395880712,-0.03965176414163102,0.25841366810043814,52.40900827063262,48.03228740002108,50.266820549021844,-1.0,0.0,-1.0,0,0.0,-2.234533149000761,-2.0
2021-05-03 13:30:00-04:00,418.93499755859375,418.3450012207031,418.9800109863281,418.2850036621094,0.0014103104762075436,0.26320249344291824,0.003831060273984055,0.2593714331689342,55.49366580400733,53.694838477207384,52.61058450848652,1.0,0.0,1.0,2,2.0,1.0842539687208657,2.0
2021-05-03 14:30:00-04:00,418.6000061035156,418.93499755859375,419.2699890136719,418.4599914550781,-0.0007996263311261798,0.2682981954149568,0.007141409796818099,0.2611567856181387,53.37815684125631,56.01964795816596,52.58225794513148,1.0,0.0,1.0,0,0.0,3.4373900130344808,0.0
2021-05-03 15:30:00-04:00,418.17999267578125,418.6099853515625,418.6400146484375,417.6650085449219,-0.0010033765446971765,0.2357276805547599,-0.02034328405070307,0.25607096460546297,50.76508870802068,57.43894202939422,55.71780948825585,-1.0,0.0,1.0,0,-2.0,1.721132541138367,0.0
2021-05-04 09:30:00-04:00,414.32501220703125,416.30499267578125,416.6000061035156,413.1499938964844,-0.009218471797475036,-0.09999669390043664,-0.28485412680471967,0.18485743290428305,34.211222411953756,42.45012639022471,51.969572125928295,-1.0,0.0,-1.0,0,0.0,-9.519445735703584,-2.0
2021-05-04 10:30:00-04:00,412.9180908203125,414.32000732421875,414.5,411.9649963378906,-0.003395695034737023,-0.4741220928397638,-0.5271836205952375,0.05306152775547368,30.324684427542756,27.412635320650338,42.43390124675642,-1.0,0.0,-1.0,0,0.0,-15.021265926106082,0.0
2021-05-04 11:30:00-04:00,413.4700012207031,412.9180908203125,413.510009765625,411.6700134277344,0.0013366098813791805,-0.7178101416318441,-0.6166973355098542,-0.10111280612198989,33.51547517060899,17.23276748009232,29.03184306365579,-1.0,0.0,-1.0,0,0.0,-11.799075583563468,0.0
2021-05-04 12:30:00-04:00,413.69000244140625,413.4700012207031,413.92999267578125,412.5899963378906,0.0005320850848999914,-0.8830036991007546,-0.6255127143830117,-0.25749098471774284,34.79729269120378,19.619675648763927,21.421692816502198,-1.0,0.0,-1.0,0,0.0,-1.8020171677382706,0.0
2021-05-04 13:30:00-04:00,413.7550048828125,413.6830139160156,414.2799987792969,413.19000244140625,0.00015712838362702541,-0.9971807508050006,-0.5917518128698062,-0.4054289379351944,35.19485425231213,24.09212816662558,20.314857098493942,-1.0,0.0,1.0,0,0.0,3.7772710681316397,2.0
2021-05-04 14:30:00-04:00,413.8800048828125,413.7500915527344,414.3999938964844,413.4809875488281,0.0003021111491701145,-1.0653003126723775,-0.5278970997897464,-0.537403212882631,36.00295169116944,25.764933224759762,23.158912346716424,-1.0,0.0,1.0,0,0.0,2.6060208780433385,0.0
2021-05-04 15:30:00-04:00,415.6400146484375,413.87298583984375,415.6600036621094,413.6099853515625,0.0042524638660021985,-0.9661305258499624,-0.3429818503738651,-0.6231486754760973,46.179326903500204,33.72093602376666,27.859332471717334,-1.0,0.0,1.0,0,0.0,5.861603552049328,0.0
2021-05-05 09:30:00-04:00,415.82000732421875,417.260009765625,417.3800048828125,414.94000244140625,0.00043304944047184435,-0.8630649748487258,-0.1919330394981028,-0.671131935350623,47.10565922062348,42.35592219433397,33.9472638142868,-1.0,0.0,1.0,0,0.0,8.408658380047171,0.0
2021-05-05 10:30:00-04:00,416.6400146484375,415.81500244140625,416.9100036621094,415.69000244140625,0.001972024697646013,-0.7070664235585014,-0.028747590566302605,-0.6783188329921988,51.2244300236537,55.13753132259385,43.738129846898154,-1.0,0.0,1.0,0,0.0,11.399401475695697,0.0
2021-05-05 11:30:00-04:00,417.18310546875,416.6300048828125,417.6300048828125,416.6000061035156,0.001303501347009961,-0.5334641151032997,0.11588377431111929,-0.649347889414419,53.79083927022525,63.12032796661862,53.53792716118215,1.0,0.0,1.0,0,2.0,9.582400805436471,0.0
2021-05-05 12:30:00-04:00,416.79998779296875,417.18499755859375,417.30010986328125,416.3299865722656,-0.0009183441773146228,-0.42193364113251164,0.181931398625526,-0.6038650397580376,51.7232980444795,68.47858676389491,62.245482017702464,1.0,0.0,1.0,0,0.0,6.233104746192446,0.0
2021-05-05 13:30:00-04:00,417.0150146484375,416.80999755859375,417.1289978027344,416.44000244140625,0.0005158993804375012,-0.3125907156066319,0.23301945932112467,-0.5456101749277565,52.8194087869534,70.12332888953136,67.2407478733483,1.0,0.0,1.0,0,0.0,2.8825810161830674,0.0
2021-05-05 14:30:00-04:00,415.60009765625,417.0150146484375,417.2298889160156,415.1499938964844,-0.0033929641439417457,-0.3362317651769331,0.16750272780065878,-0.5037344929775919,45.49890852031565,64.73825749316777,67.78005771553136,1.0,0.0,-1.0,0,0.0,-3.041800222363591,-2.0
2021-05-05 15:30:00-04:00,415.7300109863281,415.605712890625,416.1400146484375,415.2900085449219,0.00031259215484014113,-0.3405587974531272,0.13054055641957174,-0.47109935387269897,46.23570679837724,64.94525167187615,66.6022793515251,1.0,0.0,-1.0,0,0.0,-1.657027679648948,0.0
2021-05-06 09:30:00-04:00,414.30999755859375,415.75,416.30999755859375,413.67498779296875,-0.003415710654050108,-0.45334533495366713,0.014203215135225489,-0.4675485500888926,39.88809804606347,56.26722164018535,61.98357693507642,1.0,0.0,-1.0,0,0.0,-5.716355294891073,0.0
2021-05-06 10:30:00-04:00,416.07000732421875,414.29998779296875,416.1000061035156,414.19000244140625,0.004248050435655015,-0.39614488776095413,0.05712292986235079,-0.4532678176233049,49.19755908141956,62.080489374303404,61.09765422878829,1.0,0.0,1.0,0,0.0,0.9828351455151108,2.0
2021-05-06 11:30:00-04:00,417.5199890136719,416.0799865722656,417.5799865722656,415.9599914550781,0.003484946436726144,-0.23114719592689426,0.17769649735712856,-0.4088436932840228,55.334704382894905,71.97925173523548,63.44232091657474,1.0,0.0,1.0,0,0.0,8.536930818660743,0.0
2021-05-06 12:30:00-04:00,416.70001220703125,417.5249938964844,417.57000732421875,416.4100036621094,-0.0019639222749016083,-0.16465259919726805,0.19535287526940381,-0.36000547446667186,51.54266832853056,83.56562882597906,72.54178997850597,1.0,0.0,1.0,0,0.0,11.023838847473087,0.0
2021-05-06 13:30:00-04:00,415.92999267578125,416.7099914550781,416.9599914550781,415.739990234375,-0.0018478989889432196,-0.17210536950369715,0.15032008397037983,-0.322425453474077,48.202061731769845,78.63250934787692,78.05912996969715,1.0,0.0,1.0,0,0.0,0.5733793781797658,0.0
2021-05-06 14:30:00-04:00,417.0299987792969,415.92999267578125,417.2099914550781,415.6600036621094,0.002644690507743963,-0.08823334516694104,0.18735368664570873,-0.27558703181264976,52.89852550291109,74.38497548058434,78.86103788481343,1.0,0.0,-1.0,0,0.0,-4.476062404229083,-2.0
2021-05-06 15:30:00-04:00,419.0849914550781,417.0299987792969,419.2099914550781,416.95001220703125,0.004927685494560352,0.14241490268250345,0.3344015475961226,-0.19198664491361914,60.164992039659005,80.61411382924746,77.87719955256956,1.0,0.0,1.0,0,0.0,2.7369142766778936,2.0
2021-05-07 09:30:00-04:00,422.135009765625,419.5400085449219,422.6700134277344,419.1618957519531,0.007277803721763121,0.5648055614950067,0.6054337651269006,-0.040628203631893955,68.04467677051588,92.28947353943437,82.42952094975539,1.0,0.0,1.0,0,0.0,9.859952589678983,0.0
2021-05-07 10:30:00-04:00,422.32000732421875,422.1400146484375,422.59991455078125,421.7699890136719,0.00043824263402481023,0.9040595232274313,0.7557501814874602,0.1483093417399711,68.45230087466378,95.96758857226864,89.62372531365016,1.0,0.0,1.0,0,0.0,6.343863258618484,0.0
2021-05-07 11:30:00-04:00,422.0299987792969,422.3299865722656,422.81500244140625,421.9685974121094,-0.0006867033052952998,1.1364195292835007,0.7904881500348236,0.345931379248677,67.00925247894413,93.85749079775495,94.03818430315265,1.0,0.0,-1.0,0,0.0,-0.18069350539769857,-2.0
2021-05-07 12:30:00-04:00,421.4949951171875,422.0299072265625,422.260009765625,421.45001220703125,-0.0012676910732811741,1.2628389623582166,0.7335260664876316,0.5293128958705849,64.3156104145212,91.02605826264339,93.61704587755565,1.0,0.0,-1.0,0,0.0,-2.5909876149122653,0.0
