Date,Close,Open,High,Low,STOCHk_14_3_3,STOCHd_14_3_3,stoch_diff,Stoch_Signal,Stoch_Entry/Exit,side,cost/proceeds,trade_volume,shares,value
2021-10-26 13:30:00-04:00,456.82000732421875,456.260009765625,457.1199951171875,456.1600036621094,68.974092612359,78.05620511438683,-9.082112502027826,-1.0,0.0,hold,,,0.0,
2021-10-26 14:30:00-04:00,456.75,456.80999755859375,457.30999755859375,456.53009033203125,69.23498962731715,71.78932647531191,-2.5543368479947617,-1.0,0.0,hold,,,0.0,
2021-10-26 15:30:00-04:00,455.9700012207031,456.75,457.42999267578125,455.8900146484375,67.5957055091953,68.60159591629048,-1.0058904070951797,-1.0,0.0,hold,,,0.0,
2021-10-27 09:30:00-04:00,455.8500061035156,456.45001220703125,457.1600036621094,455.3299865722656,58.33065173080846,65.05378228910696,-6.7231305582985,-1.0,0.0,hold,,,0.0,
2021-10-27 10:30:00-04:00,456.1499938964844,455.8500061035156,456.44000244140625,455.5400085449219,48.95268648115056,58.293014573718104,-9.340328092567546,-1.0,0.0,hold,,,0.0,
2021-10-27 11:30:00-04:00,456.30999755859375,456.1600036621094,456.5,455.6600036621094,42.5938887683598,49.95907566010627,-7.365186891746475,-1.0,0.0,hold,,,0.0,
2021-10-27 12:30:00-04:00,456.7900085449219,456.3399963378906,456.9200134277344,455.9100036621094,45.28753654047637,45.61137059666225,-0.32383405618588057,-1.0,0.0,hold,,,0.0,
2021-10-27 13:30:00-04:00,456.7300109863281,456.7850036621094,457.1300048828125,456.6000061035156,47.92265467374517,45.26802666086044,2.6546280128847286,1.0,2.0,go long,-45673.00109863281,100.0,100.0,45673.00109863281
2021-10-27 14:30:00-04:00,455.32501220703125,456.739990234375,456.7900085449219,454.54998779296875,41.27549200853702,44.82856107425285,-3.5530690657158317,-1.0,-2.0,sell_short,45532.501220703125,100.0,0.0,45532.501220703125
2021-10-27 15:30:00-04:00,453.8999938964844,455.32501220703125,455.3599853515625,453.8599853515625,23.92722905459439,37.70845857895886,-13.78122952436447,-1.0,0.0,hold,,,0.0,
2021-10-28 09:30:00-04:00,457.05999755859375,455.92999267578125,457.125,455.68011474609375,30.339830153846936,31.847517072326113,-1.5076869184791768,-1.0,0.0,hold,,,0.0,
2021-10-28 10:30:00-04:00,457.5199890136719,457.07000732421875,457.97601318359375,457.0,50.95433789177773,35.07379903340635,15.88053885837138,1.0,2.0,go long,-45751.99890136719,100.0,100.0,45751.99890136719
2021-10-28 11:30:00-04:00,457.29998779296875,457.5299987792969,457.95001220703125,456.8599853515625,78.5248936621277,53.2730205692508,25.2518730928769,1.0,0.0,hold,,,100.0,
2021-10-28 12:30:00-04:00,457.04998779296875,457.30499267578125,457.42999267578125,456.5,80.86397602340759,70.11440252577101,10.749573497636575,1.0,0.0,hold,,,100.0,
2021-10-28 13:30:00-04:00,457.7799987792969,457.05999755859375,457.8699951171875,457.052490234375,85.43850803960235,81.60912590837921,3.8293821312231415,1.0,0.0,hold,,,100.0,
2021-10-28 14:30:00-04:00,457.239990234375,457.7799987792969,457.9100036621094,457.0928955078125,84.95262244761774,83.75170217020923,1.200920277408514,1.0,0.0,hold,,,100.0,
2021-10-28 15:30:00-04:00,458.2699890136719,457.2300109863281,458.3999938964844,457.1000061035156,91.49745475379324,87.29619508033778,4.2012596734554535,1.0,0.0,hold,,,100.0,
2021-10-29 09:30:00-04:00,456.739990234375,456.0,457.6400146484375,455.8299865722656,80.8968994277994,85.78232554307012,-4.885426115270718,-1.0,-2.0,sell_short,45673.9990234375,100.0,0.0,45673.9990234375
2021-10-29 10:30:00-04:00,458.05999755859375,456.7699890136719,458.2099914550781,456.4800109863281,84.36122706424584,85.58519374861282,-1.2239666843669852,-1.0,0.0,hold,,,0.0,
2021-10-29 11:30:00-04:00,459.1400146484375,458.04998779296875,459.1650085449219,457.7900085449219,85.15869435165605,83.4722736145671,1.6864207370889517,1.0,2.0,go long,-45914.00146484375,100.0,100.0,45914.00146484375
2021-10-29 12:30:00-04:00,458.8500061035156,459.1400146484375,459.1499938964844,458.6499938964844,95.36738565248193,88.2957690227946,7.071616629687327,1.0,0.0,hold,,,100.0,
2021-10-29 13:30:00-04:00,457.8299865722656,458.8599853515625,458.94000244140625,457.82000732421875,89.47526869349285,90.00044956587693,-0.5251808723840838,-1.0,-2.0,sell_short,45782.99865722656,100.0,0.0,45782.99865722656
2021-10-29 14:30:00-04:00,457.9049987792969,457.8299865722656,458.3599853515625,457.5799865722656,81.71522804191711,88.85262746263062,-7.137399420713507,-1.0,0.0,hold,,,0.0,
2021-10-29 15:30:00-04:00,459.2200012207031,457.8999938964844,459.55999755859375,457.7900085449219,80.77348061202792,83.98799244914596,-3.214511837118039,-1.0,0.0,hold,,,0.0,
2021-11-01 09:30:00-04:00,459.0400085449219,460.17999267578125,460.70208740234375,458.20001220703125,77.79049056131574,80.09306640508693,-2.3025758437711943,-1.0,0.0,hold,,,0.0,
2021-11-01 10:30:00-04:00,459.2300109863281,459.0299987792969,459.44000244140625,458.260009765625,75.63610740130238,78.06669285821535,-2.430585456912965,-1.0,0.0,hold,,,0.0,
2021-11-01 11:30:00-04:00,459.67498779296875,459.2300109863281,459.7300109863281,459.010009765625,71.53004403409977,74.9855473322393,-3.455503298139533,-1.0,0.0,hold,,,0.0,
2021-11-01 12:30:00-04:00,459.25,459.67999267578125,460.0199890136719,459.1000061035156,72.96673744694085,73.37762962744767,-0.41089218050682064,-1.0,0.0,hold,,,0.0,
2021-11-01 13:30:00-04:00,458.6300048828125,459.260009765625,459.3900146484375,458.2200012207031,68.86169033316835,71.11949060473633,-2.257800271567973,-1.0,0.0,hold,,,0.0,
2021-11-01 14:30:00-04:00,459.3900146484375,458.6099853515625,459.5400085449219,458.6099853515625,66.91199652571157,69.5801414352736,-2.668144909562031,-1.0,0.0,hold,,,0.0,
2021-11-01 15:30:00-04:00,460.0799865722656,459.3699951171875,460.2300109863281,459.3699951171875,72.59049539928213,69.45472741938737,3.1357679798947657,1.0,2.0,go long,-46007.99865722656,100.0,100.0,46007.99865722656
2021-11-02 09:30:00-04:00,461.2200012207031,460.3999938964844,461.42999267578125,460.0799865722656,85.35292269536275,74.95180487345215,10.401117821910603,1.0,0.0,hold,,,100.0,
2021-11-02 10:30:00-04:00,461.7900085449219,461.2200012207031,461.82000732421875,461.0799865722656,94.09386052573346,84.01242620679278,10.08143431894068,1.0,0.0,hold,,,100.0,
2021-11-02 11:30:00-04:00,461.69000244140625,461.7900085449219,462.22210693359375,461.07000732421875,94.52922887608166,91.32533736572596,3.203891510355703,1.0,0.0,hold,,,100.0,
2021-11-02 12:30:00-04:00,461.54998779296875,461.70001220703125,462.1000061035156,461.54998779296875,91.11708134403546,93.2467235819502,-2.1296422379147515,-1.0,-2.0,sell_short,46154.998779296875,100.0,0.0,46154.998779296875
2021-11-02 13:30:00-04:00,461.4549865722656,461.4501037597656,461.7850036621094,461.2200927734375,85.84451471384209,90.49694164465306,-4.652426930810975,-1.0,0.0,hold,,,0.0,
2021-11-02 14:30:00-04:00,461.80499267578125,461.45001220703125,462.0,461.32000732421875,86.52828714227861,87.82996106671872,-1.3016739244401094,-1.0,0.0,hold,,,0.0,
2021-11-02 15:30:00-04:00,461.8699951171875,461.79998779296875,462.0400085449219,461.3699951171875,88.43637755177672,86.93639313596582,1.4999844158109,1.0,2.0,go long,-46186.99951171875,100.0,100.0,46186.99951171875
2021-11-03 09:30:00-04:00,461.260009765625,461.2200012207031,461.6700134277344,460.8299865722656,85.9315244930052,86.96539639568682,-1.033871902681625,-1.0,-2.0,sell_short,46126.0009765625,100.0,0.0,46126.0009765625
2021-11-03 10:30:00-04:00,461.18499755859375,461.25,461.55999755859375,461.0799865722656,80.4305649576513,84.9328223341444,-4.502257376493105,-1.0,0.0,hold,,,0.0,
2021-11-03 11:30:00-04:00,461.3699951171875,461.19000244140625,461.5299987792969,461.0400085449219,76.25151554433774,80.87120166499807,-4.619686120660333,-1.0,0.0,hold,,,0.0,
2021-11-03 12:30:00-04:00,461.2950134277344,461.3800048828125,461.510009765625,461.07000732421875,76.54305925174681,77.74171325124529,-1.1986539994984753,-1.0,0.0,hold,,,0.0,
2021-11-03 13:30:00-04:00,462.3500061035156,461.2900085449219,462.7200012207031,460.8599853515625,82.18033023084871,78.32496834231108,3.8553618885376295,1.0,2.0,go long,-46235.00061035156,100.0,100.0,46235.00061035156
2021-11-03 14:30:00-04:00,464.2318115234375,462.3630065917969,464.42999267578125,462.0400085449219,87.9719840522,82.23179117826517,5.740192873934831,1.0,0.0,hold,,,100.0,
2021-11-03 15:30:00-04:00,464.7300109863281,464.239990234375,465.1499938964844,464.1300048828125,92.93247346466721,87.69492924923865,5.2375442154285565,1.0,0.0,hold,,,100.0,
2021-11-04 09:30:00-04:00,466.6600036621094,465.3599853515625,466.9949951171875,464.989990234375,94.12198166762282,91.67547972816334,2.4465019394594805,1.0,0.0,hold,,,100.0,
2021-11-04 10:30:00-04:00,465.3299865722656,466.67999267578125,467.0,465.25,86.4053203883153,91.15325850686844,-4.747938118553137,-1.0,-2.0,sell_short,46532.99865722656,100.0,0.0,46532.99865722656
2021-11-04 11:30:00-04:00,465.95001220703125,465.3349914550781,466.489990234375,465.1700134277344,83.49401415609144,88.00710540400985,-4.51309124791841,-1.0,0.0,hold,,,0.0,
2021-11-04 12:30:00-04:00,466.0799865722656,465.9599914550781,466.0899963378906,465.5,80.33491773791208,83.4114174274396,-3.076499689527523,-1.0,0.0,hold,,,0.0,
2021-11-04 13:30:00-04:00,466.05999755859375,466.0799865722656,466.4049987792969,465.6000061035156,84.2787826628878,82.70257151896378,1.5762111439240272,1.0,2.0,go long,-46605.999755859375,100.0,100.0,46605.999755859375
2021-11-04 14:30:00-04:00,465.9800109863281,466.05999755859375,466.2799987792969,465.5400085449219,84.44085026964551,83.01818355681513,1.4226667128303774,1.0,0.0,hold,,,100.0,
2021-11-04 15:30:00-04:00,466.8800048828125,465.989990234375,466.9100036621094,465.5799865722656,88.76292790052376,85.82752027768568,2.9354076228380848,1.0,0.0,hold,,,100.0,
2021-11-05 09:30:00-04:00,469.9700012207031,469.17999267578125,470.6499938964844,469.0,91.52600532282189,88.24326116433038,3.2827441584915107,1.0,0.0,hold,,,100.0,
2021-11-05 10:30:00-04:00,469.6099853515625,469.9700012207031,470.364990234375,469.57000732421875,93.49541455951834,91.26144926095465,2.233965298563689,1.0,0.0,hold,,,100.0,
2021-11-05 11:30:00-04:00,469.5,469.6000061035156,470.05999755859375,469.239990234375,90.22814909024027,91.7498563241935,-1.5217072339532365,-1.0,-2.0,sell_short,46950.0,100.0,0.0,46950.0
2021-11-05 12:30:00-04:00,466.92999267578125,469.489990234375,469.6700134277344,466.9200134277344,79.87743103937352,87.8669982297107,-7.989567190337183,-1.0,0.0,hold,,,0.0,
2021-11-05 13:30:00-04:00,468.6400146484375,466.92999267578125,468.739990234375,466.9200134277344,75.63690315925986,81.91416109629121,-6.277257937031351,-1.0,0.0,hold,,,0.0,
2021-11-05 14:30:00-04:00,468.2698974609375,468.489990234375,468.80999755859375,467.9800109863281,67.38423636608564,74.29952352157301,-6.915287155487363,-1.0,0.0,hold,,,0.0,
2021-11-05 15:30:00-04:00,468.489990234375,468.260009765625,469.1600036621094,468.1650085449219,67.329353773802,70.11683109971584,-2.787477325913841,-1.0,0.0,hold,,,0.0,
2021-11-08 09:30:00-05:00,469.38128662109375,469.6099853515625,470.2300109863281,468.86749267578125,67.39371087357607,67.36910033782124,0.02461053575483163,1.0,2.0,go long,-46938.128662109375,100.0,100.0,46938.128662109375
2021-11-08 10:30:00-05:00,469.2300109863281,469.3699951171875,469.70001220703125,468.6400146484375,70.92451714498917,68.54919393078907,2.375323214200094,1.0,0.0,hold,,,100.0,
2021-11-08 11:30:00-05:00,468.6000061035156,469.2300109863281,469.3500061035156,468.2030944824219,70.37683340859407,69.56502047571978,0.8118129328742896,1.0,0.0,hold,,,100.0,
2021-11-08 12:30:00-05:00,468.8500061035156,468.6050109863281,468.9800109863281,468.2300109863281,66.35242144739426,69.21792400032582,-2.8655025529315594,-1.0,-2.0,sell_short,46885.00061035156,100.0,0.0,46885.00061035156
2021-11-08 13:30:00-05:00,468.9549865722656,468.8399963378906,469.45001220703125,468.6600036621094,63.93298692497077,66.88741392698637,-2.954427002015599,-1.0,0.0,hold,,,0.0,
2021-11-08 14:30:00-05:00,469.0899963378906,468.9599914550781,469.4800109863281,468.9100036621094,66.94515266597206,65.74352034611236,1.2016323198596979,1.0,2.0,go long,-46908.99963378906,100.0,100.0,46908.99963378906
2021-11-08 15:30:00-05:00,468.9599914550781,469.0799865722656,469.31640625,468.5400085449219,63.58391844001678,64.82068601031987,-1.236767570303094,-1.0,-2.0,sell_short,46895.99914550781,100.0,0.0,46895.99914550781
2021-11-09 09:30:00-05:00,467.20001220703125,469.32000732421875,469.57000732421875,466.1499938964844,49.61124540923959,60.04677217174281,-10.435526762503223,-1.0,0.0,hold,,,0.0,
2021-11-09 10:30:00-05:00,466.69000244140625,467.20001220703125,467.9800109863281,466.30999755859375,30.94610750205023,48.047090450435526,-17.100982948385298,-1.0,0.0,hold,,,0.0,
2021-11-09 11:30:00-05:00,466.4200134277344,466.67999267578125,467.4949951171875,465.8800048828125,16.853636106448217,32.47032967257934,-15.616693566131122,-1.0,0.0,hold,,,0.0,
2021-11-09 12:30:00-05:00,466.5799865722656,466.4100036621094,467.19000244140625,466.2799987792969,13.913643581973867,20.57112906349077,-6.657485481516902,-1.0,0.0,hold,,,0.0,
2021-11-09 13:30:00-05:00,466.69000244140625,466.5799865722656,467.05999755859375,465.94000244140625,15.708696679084113,15.491992122502067,0.21670455658204624,1.0,2.0,go long,-46669.000244140625,100.0,100.0,46669.000244140625
2021-11-09 14:30:00-05:00,466.80999755859375,466.67999267578125,467.19000244140625,466.55999755859375,18.69707663058345,16.10647229721381,2.5906043333696402,1.0,0.0,hold,,,100.0,
2021-11-09 15:30:00-05:00,467.3800048828125,466.80999755859375,467.4949951171875,466.5299987792969,24.827476538913917,19.744416616193828,5.083059922720089,1.0,0.0,hold,,,100.0,
2021-11-10 09:30:00-05:00,466.92999267578125,465.5799865722656,467.3800048828125,465.30999755859375,30.9212126558793,24.815255275125555,6.105957380753747,1.0,0.0,hold,,,100.0,
2021-11-10 10:30:00-05:00,466.7300109863281,466.92999267578125,467.29998779296875,466.6499938964844,34.90603270577157,30.2182406335216,4.687792072249973,1.0,0.0,hold,,,100.0,
2021-11-10 11:30:00-05:00,466.0704040527344,466.7200012207031,466.968994140625,466.07000732421875,29.361754887776133,31.729666749809002,-2.3679118620328694,-1.0,-2.0,sell_short,46607.04040527344,100.0,0.0,46607.04040527344
2021-11-10 12:30:00-05:00,465.04998779296875,466.0799865722656,466.42999267578125,464.5,20.677106233367187,28.314964608971632,-7.637858375604445,-1.0,0.0,hold,,,0.0,
2021-11-10 13:30:00-05:00,462.7850036621094,465.04998779296875,465.4198913574219,462.7799987792969,9.590485365728933,19.876448828957415,-10.285963463228482,-1.0,0.0,hold,,,0.0,
2021-11-10 14:30:00-05:00,463.82000732421875,462.79998779296875,464.0799865722656,462.0400085449219,11.52011505159949,13.929235550231867,-2.4091204986323778,-1.0,0.0,hold,,,0.0,
2021-11-10 15:30:00-05:00,463.6400146484375,463.8299865722656,464.2900085449219,463.010009765625,14.986966612330532,12.032522343219648,2.9544442691108834,1.0,2.0,go long,-46364.00146484375,100.0,100.0,46364.00146484375
2021-11-11 09:30:00-05:00,464.260009765625,465.2099914550781,465.2900085449219,464.22540283203125,27.42031095956644,17.975797541165488,9.444513418400952,1.0,0.0,hold,,,100.0,
2021-11-11 10:30:00-05:00,464.43170166015625,464.260009765625,464.82000732421875,463.92999267578125,34.15544280108517,25.520906790994047,8.634536010091125,1.0,0.0,hold,,,100.0,
2021-11-11 11:30:00-05:00,464.2349853515625,464.42999267578125,465.0950012207031,463.8399963378906,40.485297091530455,34.02035028406069,6.464946807469765,1.0,0.0,hold,,,100.0,
2021-11-11 12:30:00-05:00,464.2799987792969,464.2300109863281,464.7099914550781,463.9049987792969,41.71510516608947,38.78528168623503,2.9298234798544414,1.0,0.0,hold,,,100.0,
2021-11-11 13:30:00-05:00,464.42999267578125,464.2699890136719,464.7699890136719,464.1600036621094,41.704662217224495,41.30168815828147,0.4029740589430233,1.0,0.0,hold,,,100.0,
2021-11-11 14:30:00-05:00,464.2900085449219,464.42999267578125,464.8399963378906,463.8299865722656,42.040887874430965,41.82021841924831,0.22066945518265157,1.0,0.0,hold,,,100.0,
2021-11-11 15:30:00-05:00,463.80999755859375,464.2799987792969,464.45001220703125,463.75,39.40179374888441,41.04911461351329,-1.647320864628881,-1.0,-2.0,sell_short,46380.999755859375,100.0,0.0,46380.999755859375
2021-11-12 09:30:00-05:00,464.5,465.1199951171875,465.17999267578125,464.1099853515625,40.386877208018355,40.60985294377791,-0.22297573575955454,-1.0,0.0,hold,,,0.0,
2021-11-12 10:30:00-05:00,466.8299865722656,464.510009765625,467.07000732421875,464.1499938964844,58.3807272719831,46.05646607629529,12.32426119568781,1.0,2.0,go long,-46682.99865722656,100.0,100.0,46682.99865722656
2021-11-12 11:30:00-05:00,467.1809997558594,466.8299865722656,467.3699951171875,466.6099853515625,79.4834697577245,59.417024745908655,20.06644501181585,1.0,0.0,hold,,,100.0,
2021-11-12 12:30:00-05:00,466.6700134277344,467.17999267578125,467.17999267578125,466.3800048828125,92.8498095244522,76.9046688513866,15.945140673065595,1.0,0.0,hold,,,100.0,
2021-11-12 13:30:00-05:00,466.5249938964844,466.6700134277344,467.0,466.4700012207031,89.15583089516542,87.16303672578071,1.9927941693847089,1.0,0.0,hold,,,100.0,
2021-11-12 14:30:00-05:00,467.2699890136719,466.5299987792969,467.28948974609375,466.2550048828125,89.57321838037204,90.52628626666323,-0.9530678862911941,-1.0,-2.0,sell_short,46726.99890136719,100.0,0.0,46726.99890136719
2021-11-12 15:30:00-05:00,467.260009765625,467.2749938964844,467.8599853515625,467.010009765625,89.08485159521501,89.27130029025084,-0.1864486950358213,-1.0,0.0,hold,,,0.0,
2021-11-15 09:30:00-05:00,467.739990234375,468.6400146484375,468.80999755859375,467.5400085449219,87.32062538498603,88.65956512019102,-1.3389397352049883,-1.0,0.0,hold,,,0.0,
2021-11-15 10:30:00-05:00,467.6700134277344,467.7300109863281,468.07000732421875,467.489990234375,80.57542010406645,85.66029902808917,-5.084878924022718,-1.0,0.0,hold,,,0.0,
2021-11-15 11:30:00-05:00,466.5899963378906,467.6700134277344,468.0,466.2300109863281,70.81689846366633,79.57098131757294,-8.75408285390661,-1.0,0.0,hold,,,0.0,
2021-11-15 12:30:00-05:00,467.239990234375,466.5899963378906,467.54998779296875,466.57000732421875,67.52308923279814,72.97180260017697,-5.448713367378829,-1.0,0.0,hold,,,0.0,
2021-11-15 13:30:00-05:00,466.7799987792969,467.25,467.30999755859375,466.5799865722656,61.66001230353542,66.66666666666663,-5.0066543631312115,-1.0,0.0,hold,,,0.0,
2021-11-15 14:30:00-05:00,467.4049987792969,466.7900085449219,467.489501953125,466.6700134277344,67.02893743290348,65.40401298974568,1.624924443157795,1.0,2.0,go long,-46740.49987792969,100.0,100.0,46740.49987792969
2021-11-15 15:30:00-05:00,467.4100036621094,467.3999938964844,467.5199890136719,466.5799865722656,67.4425377281748,65.37716248820458,2.0653752399702228,1.0,0.0,hold,,,100.0,
2021-11-16 09:30:00-05:00,468.0899963378906,467.1499938964844,469.0799865722656,467.07000732421875,74.12173928061289,69.53107148056372,4.590667800049161,1.0,0.0,hold,,,100.0,
2021-11-16 10:30:00-05:00,469.739990234375,468.1000061035156,469.9049987792969,468.04998779296875,81.88065406197241,74.48164369025336,7.399010371719044,1.0,0.0,hold,,,100.0,
2021-11-16 11:30:00-05:00,469.6600036621094,469.75,469.94000244140625,469.44500732421875,89.29394490379298,81.7654460821261,7.528498821666872,1.0,0.0,hold,,,100.0,
2021-11-16 12:30:00-05:00,470.07000732421875,469.65301513671875,470.30999755859375,469.5849914550781,94.02688980502762,88.40049625693099,5.62639354809663,1.0,0.0,hold,,,100.0,
2021-11-16 13:30:00-05:00,470.1199951171875,470.0799865722656,470.4849853515625,469.9100036621094,92.66424907743158,91.99502792875073,0.6692211486808475,1.0,0.0,hold,,,100.0,
2021-11-16 14:30:00-05:00,469.69000244140625,470.114990234375,470.1600036621094,469.5299987792969,88.95209643681032,91.88107843975651,-2.928982002946185,-1.0,-2.0,sell_short,46969.000244140625,100.0,0.0,46969.000244140625
2021-11-16 15:30:00-05:00,469.239990234375,469.68499755859375,469.9800109863281,468.9800109863281,81.15955541848658,87.59196697757618,-6.432411559089601,-1.0,0.0,hold,,,0.0,
2021-11-17 09:30:00-05:00,468.0,469.0,469.0400085449219,467.4800109863281,64.55158135320511,78.22107773616735,-13.669496382962237,-1.0,0.0,hold,,,0.0,
2021-11-17 10:30:00-05:00,468.4049987792969,468.010009765625,468.82000732421875,467.94000244140625,54.48490368914673,66.73201348694614,-12.24710979779941,-1.0,0.0,hold,,,0.0,
2021-11-17 11:30:00-05:00,467.7200012207031,468.3999938964844,469.19000244140625,467.7099914550781,40.69622593888294,53.24423699374493,-12.548011054861988,-1.0,0.0,hold,,,0.0,
2021-11-17 12:30:00-05:00,468.4200134277344,467.739990234375,468.489990234375,467.6600036621094,42.53678203251713,45.9059705535156,-3.3691885209984704,-1.0,0.0,hold,,,0.0,
2021-11-17 13:30:00-05:00,468.1600036621094,468.42999267578125,468.75,467.9800109863281,38.98512969801639,40.73937922313882,-1.7542495251224324,-1.0,0.0,hold,,,0.0,
2021-11-17 14:30:00-05:00,468.3900146484375,468.1600036621094,468.6199951171875,467.9599914550781,44.64424802736289,42.055386585965465,2.5888614413974267,1.0,2.0,go long,-46839.00146484375,100.0,100.0,46839.00146484375
2021-11-17 15:30:00-05:00,468.1099853515625,468.3900146484375,468.7699890136719,467.9700012207031,39.0887986650249,40.906058796801396,-1.817260131776493,-1.0,-2.0,sell_short,46810.99853515625,100.0,0.0,46810.99853515625
2021-11-18 09:30:00-05:00,466.82000732421875,469.239990234375,469.29998779296875,466.3399963378906,29.461837025655527,37.731627906014445,-8.269790880358919,-1.0,0.0,hold,,,0.0,
2021-11-18 10:30:00-05:00,467.9800109863281,466.8299865722656,468.1499938964844,466.7799987792969,27.200048489724903,31.916894726801775,-4.716846237076872,-1.0,0.0,hold,,,0.0,
2021-11-18 11:30:00-05:00,469.8800048828125,467.9700012207031,469.9700012207031,467.95001220703125,45.51708228110601,34.05965593216215,11.457426348943862,1.0,2.0,go long,-46988.00048828125,100.0,100.0,46988.00048828125
2021-11-18 12:30:00-05:00,469.17999267578125,469.8800048828125,469.94000244140625,468.7699890136719,64.49570396766376,45.73761157949823,18.75809238816553,1.0,0.0,hold,,,100.0,
2021-11-18 13:30:00-05:00,468.9800109863281,469.1700134277344,469.489990234375,468.79998779296875,74.34370345947575,61.452163236081844,12.891540223393903,1.0,0.0,hold,,,100.0,
2021-11-18 14:30:00-05:00,469.7300109863281,468.9700012207031,469.79998779296875,468.6400146484375,76.9194907692472,71.9196327321289,4.999858037118301,1.0,0.0,hold,,,100.0,
2021-11-18 15:30:00-05:00,469.7200012207031,469.7300109863281,470.010009765625,469.4100036621094,84.77999436606716,78.68106286493004,6.098931501137116,1.0,0.0,hold,,,100.0,
2021-11-19 09:30:00-05:00,468.8564147949219,469.6099853515625,470.2099914550781,468.7099914550781,83.41786642519772,81.70578385350403,1.712082571693685,1.0,0.0,hold,,,100.0,
2021-11-19 10:30:00-05:00,470.0799865722656,468.8500061035156,470.1300048828125,468.79998779296875,84.58746665616586,84.26177581581025,0.32569084035560536,1.0,0.0,hold,,,100.0,
2021-11-19 11:30:00-05:00,470.4200134277344,470.1000061035156,470.4700012207031,469.80999755859375,86.81805149756974,84.94112819297777,1.876923304591969,1.0,0.0,hold,,,100.0,
2021-11-19 12:30:00-05:00,469.2099914550781,470.4200134277344,470.94000244140625,469.20001220703125,85.94048504259138,85.78200106544233,0.1584839771490465,1.0,0.0,hold,,,100.0,
2021-11-19 13:30:00-05:00,469.42010498046875,469.20001220703125,469.8500061035156,468.5,76.04651778455518,82.93501810823876,-6.888500323683587,-1.0,-2.0,sell_short,46942.010498046875,100.0,0.0,46942.010498046875
2021-11-19 14:30:00-05:00,469.2200012207031,469.44000244140625,469.6000061035156,468.8900146484375,63.986209611255184,75.32440414613392,-11.338194534878731,-1.0,0.0,hold,,,0.0,
2021-11-19 15:30:00-05:00,468.9100036621094,469.2099914550781,469.3699951171875,468.6600036621094,61.812387908863094,67.28170510155782,-5.469317192694724,-1.0,0.0,hold,,,0.0,
2021-11-22 09:30:00-05:00,473.2099914550781,470.8599853515625,473.5400085449219,470.80999755859375,71.19882215868574,65.66580655960134,5.533015599084408,1.0,2.0,go long,-47320.99914550781,100.0,100.0,47320.99914550781
2021-11-22 10:30:00-05:00,472.18499755859375,473.2200012207031,473.4700012207031,472.0400085449219,75.58260718608174,69.53127241787685,6.051334768204896,1.0,0.0,hold,,,100.0,
2021-11-22 11:30:00-05:00,470.29998779296875,472.19000244140625,472.4700012207031,469.25,68.8640514034896,71.8818269160857,-3.0177755125961028,-1.0,-2.0,sell_short,47029.998779296875,100.0,0.0,47029.998779296875
2021-11-22 12:30:00-05:00,470.9800109863281,470.29998779296875,471.1700134277344,470.19000244140625,53.56018017813209,66.00227958923448,-12.442099411102383,-1.0,0.0,hold,,,0.0,
2021-11-22 13:30:00-05:00,471.0299987792969,470.989990234375,471.29998779296875,470.5799865722656,45.039590031748695,55.82127387112346,-10.781683839374764,-1.0,0.0,hold,,,0.0,
2021-11-22 14:30:00-05:00,471.3399963378906,471.0299987792969,472.3999938964844,470.9700012207031,51.91794176238711,50.17257065742263,1.7453711049644767,1.0,2.0,go long,-47133.99963378906,100.0,100.0,47133.99963378906
2021-11-22 15:30:00-05:00,467.5299987792969,471.3399963378906,471.3500061035156,467.3500061035156,36.48504601569427,44.48085926994336,-7.995813254249086,-1.0,-2.0,sell_short,46752.99987792969,100.0,0.0,46752.99987792969
2021-11-23 09:30:00-05:00,466.0799865722656,467.2200012207031,469.0950012207031,465.9200134277344,20.452073706775803,36.2850204949524,-15.832946788176596,-1.0,0.0,hold,,,0.0,
2021-11-23 10:30:00-05:00,466.5899963378906,466.0799865722656,466.9861145019531,464.45001220703125,9.51645736975985,22.15119236407664,-12.634734994316789,-1.0,0.0,hold,,,0.0,
2021-11-23 11:30:00-05:00,466.30999755859375,466.5899963378906,467.0299987792969,465.2099914550781,15.367822961745894,15.112118012760517,0.2557049489853771,1.0,2.0,go long,-46630.999755859375,100.0,100.0,46630.999755859375
2021-11-23 12:30:00-05:00,465.4200134277344,466.29998779296875,466.7099914550781,465.07000732421875,18.225055758670397,14.369778696725382,3.8552770619450154,1.0,0.0,hold,,,100.0,
2021-11-23 13:30:00-05:00,466.0199890136719,465.4100036621094,466.93798828125,464.92999267578125,16.13481903751523,16.57589925264384,-0.4410802151286113,-1.0,-2.0,sell_short,46601.99890136719,100.0,0.0,46601.99890136719
2021-11-23 14:30:00-05:00,467.2099914550781,466.0,467.8900146484375,465.57000732421875,19.43512801832619,17.931667604837273,1.5034604134889165,1.0,2.0,go long,-46720.99914550781,100.0,100.0,46720.99914550781
2021-11-23 15:30:00-05:00,468.25,467.20001220703125,468.6700134277344,467.17999267578125,29.81278739635822,21.794244817399875,8.018542578958346,1.0,0.0,hold,,,100.0,
2021-11-24 09:30:00-05:00,467.3399963378906,466.05999755859375,467.4800109863281,465.19000244140625,34.73555253677936,27.99448931715459,6.74106321962477,1.0,0.0,hold,,,100.0,
